"date","month","week","word","target","n","type","bing_lexicon","afinn_lexicon"
2020-06-03,2020-06-01,2020-05-31,"offshoots","the new york times",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"offshoots","washington post",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"pathetic","the media",1,"unigram","negative",-2
2020-06-03,2020-06-01,2020-05-31,"people","chris cuomo",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"played","jeff sessions",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"ratings","chris cuomo",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"relationship","cnn",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"relationship","msnbc",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"slanted","cnn",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"slanted","msnbc",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"tired","chris cuomo",1,"unigram","negative",-2
2020-06-03,2020-06-01,2020-05-31,"totally","new york city",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"truth","cnn",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"truth","msnbc",1,"unigram",NA,NA
2020-06-03,2020-06-01,2020-05-31,"unit","john huber",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"alaska","lisa murkowski",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"bacon","jim mattis",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"begun","trump russia",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"brought","jim mattis",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"campaigning","lisa murkowski",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"chaos","jim mattis",1,"unigram","negative",-2
2020-06-04,2020-06-01,2020-05-31,"circle","john kelly",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"corrupt","trump russia",1,"unigram","negative",NA
2020-06-04,2020-06-01,2020-05-31,"crime","trump russia",1,"unigram","negative",-3
2020-06-04,2020-06-01,2020-05-31,"didn’t","jim mattis",2,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"exhausted","john kelly",1,"unigram","negative",-2
2020-06-04,2020-06-01,2020-05-31,"fake","the new york times",1,"unigram","negative",-3
2020-06-04,2020-06-01,2020-05-31,"glad","jim mattis",1,"unigram","positive",3
2020-06-04,2020-06-01,2020-05-31,"history","trump russia",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"home","jim mattis",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"hunt","trump russia",2,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"illegal","trump russia",1,"unigram","negative",-3
2020-06-04,2020-06-01,2020-05-31,"job","john kelly",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"joe","joe biden",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"leadership","jim mattis",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"letter","jim mattis",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"lisa","lisa murkowski",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"love","lisa murkowski",1,"unigram","positive",3
2020-06-04,2020-06-01,2020-05-31,"military","jim mattis",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"murkowski","lisa murkowski",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"newspaper","the new york times",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"nickname","jim mattis",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"obscurity","john kelly",1,"unigram","negative",NA
2020-06-04,2020-06-01,2020-05-31,"overrated","jim mattis",1,"unigram","negative",NA
2020-06-04,2020-06-01,2020-05-31,"people","lisa murkowski",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"personal","jim mattis",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"political","trump russia",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"primary","jim mattis",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"public","jim mattis",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"relations","jim mattis",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"resignation","jim mattis",1,"unigram","negative",NA
2020-06-04,2020-06-01,2020-05-31,"seldom","jim mattis",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"senator","lisa murkowski",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"sleepy","joe biden",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"slinked","john kelly",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"strength","jim mattis",1,"unigram",NA,2
2020-06-04,2020-06-01,2020-05-31,"style","jim mattis",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"they’ll","lisa murkowski",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"totally","john kelly",1,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"witch","trump russia",2,"unigram",NA,NA
2020-06-04,2020-06-01,2020-05-31,"world’s","jim mattis",1,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"bill","joe biden",1,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"budget","muriel bowser",1,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"city","muriel bowser",1,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"coming","muriel bowser",1,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"constantly","muriel bowser",1,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"control","muriel bowser",1,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"crime","joe biden",1,"unigram","negative",-3
2020-06-05,2020-06-01,2020-05-31,"d.c","muriel bowser",1,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"escape","joe biden",1,"unigram",NA,-1
2020-06-05,2020-06-01,2020-05-31,"grossly","muriel bowser",1,"unigram","negative",NA
2020-06-05,2020-06-01,2020-05-31,"handouts","muriel bowser",1,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"incompetent","muriel bowser",2,"unigram","negative",-2
2020-06-05,2020-06-01,2020-05-31,"joe","joe biden",2,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"mayor","muriel bowser",1,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"qualified","muriel bowser",1,"unigram","positive",NA
2020-06-05,2020-06-01,2020-05-31,"running","muriel bowser",1,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"sleepy","joe biden",2,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"totally","muriel bowser",1,"unigram",NA,NA
2020-06-05,2020-06-01,2020-05-31,"washington","muriel bowser",1,"unigram",NA,NA
2020-06-06,2020-06-01,2020-05-31,"caught","john hickenlooper",1,"unigram",NA,NA
2020-06-06,2020-06-01,2020-05-31,"control","the media",1,"unigram",NA,NA
2020-06-06,2020-06-01,2020-05-31,"cookie","john hickenlooper",1,"unigram",NA,NA
2020-06-06,2020-06-01,2020-05-31,"democrats","twitter",1,"unigram",NA,NA
2020-06-06,2020-06-01,2020-05-31,"dishonest","the media",1,"unigram","negative",-2
2020-06-06,2020-06-01,2020-05-31,"explain","the media",1,"unigram",NA,NA
2020-06-06,2020-06-01,2020-05-31,"fighting","twitter",1,"unigram",NA,NA
2020-06-06,2020-06-01,2020-05-31,"hand","john hickenlooper",1,"unigram",NA,NA
2020-06-06,2020-06-01,2020-05-31,"hard","twitter",1,"unigram","negative",-1
2020-06-06,2020-06-01,2020-05-31,"illegal","twitter",1,"unigram","negative",-3
2020-06-06,2020-06-01,2020-05-31,"impossible","the media",1,"unigram","negative",NA
2020-06-06,2020-06-01,2020-05-31,"jar","john hickenlooper",1,"unigram",NA,NA
2020-06-06,2020-06-01,2020-05-31,"lamestream","the media",1,"unigram",NA,NA
2020-06-06,2020-06-01,2020-05-31,"left","twitter",1,"unigram",NA,NA
2020-06-06,2020-06-01,2020-05-31,"media","the media",1,"unigram",NA,NA
2020-06-06,2020-06-01,2020-05-31,"radical","twitter",1,"unigram","negative",NA
2020-06-06,2020-06-01,2020-05-31,"time","john hickenlooper",1,"unigram",NA,NA
2020-06-06,2020-06-01,2020-05-31,"wacko","antifa",1,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"audience","cnn",1,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"audience","msnbc",1,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"crazy","conor lamb",2,"unigram","negative",-2
2020-06-07,2020-06-01,2020-06-07,"crazy","nancy pelosi",1,"unigram","negative",-2
2020-06-07,2020-06-01,2020-06-07,"crowd","cnn",1,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"crowd","msnbc",1,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"democrats","democrats",1,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"fake","the new york times",1,"unigram","negative",-3
2020-06-07,2020-06-01,2020-06-07,"fake","trump russia",1,"unigram","negative",-3
2020-06-07,2020-06-01,2020-06-07,"highly","colin powell",1,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"hoax","trump russia",1,"unigram","negative",-2
2020-06-07,2020-06-01,2020-06-07,"illegal","trump russia",1,"unigram","negative",-3
2020-06-07,2020-06-01,2020-06-07,"inflame","cnn",1,"unigram","negative",NA
2020-06-07,2020-06-01,2020-06-07,"inflame","msnbc",1,"unigram","negative",NA
2020-06-07,2020-06-01,2020-06-07,"investigation","trump russia",1,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"joe","joe biden",4,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"nancy","conor lamb",2,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"nancy","nancy pelosi",1,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"news","the new york times",1,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"overrated","colin powell",1,"unigram","negative",NA
2020-06-07,2020-06-01,2020-06-07,"pelosi","conor lamb",2,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"puppet","conor lamb",2,"unigram","negative",NA
2020-06-07,2020-06-01,2020-06-07,"real","colin powell",1,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"scam","impeachment inquiry",1,"unigram","negative",-2
2020-06-07,2020-06-01,2020-06-07,"sleepy","joe biden",4,"unigram",NA,NA
2020-06-07,2020-06-01,2020-06-07,"stiff","colin powell",1,"unigram","negative",NA
2020-06-07,2020-06-01,2020-06-07,"weak","conor lamb",1,"unigram","negative",-2
2020-06-08,2020-06-01,2020-06-07,"bad","colin powell",1,"unigram","negative",-3
2020-06-08,2020-06-01,2020-06-07,"cnn","cnn polls",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"country’s","the media",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"crazy","democrats",1,"unigram","negative",-2
2020-06-08,2020-06-01,2020-06-07,"crooked","hillary clinton",2,"unigram","negative",NA
2020-06-08,2020-06-01,2020-06-07,"dampen","polls",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"democrats","democrats",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"enthusiasm","polls",1,"unigram","positive",NA
2020-06-08,2020-06-01,2020-06-07,"fake","cnn",1,"unigram","negative",-3
2020-06-08,2020-06-01,2020-06-07,"fake","cnn polls",1,"unigram","negative",-3
2020-06-08,2020-06-01,2020-06-07,"fake","polls",1,"unigram","negative",-3
2020-06-08,2020-06-01,2020-06-07,"hillary","hillary clinton",2,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"hunt","impeachment inquiry",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"interview","colin powell",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"jobs","the media",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"lamestream","the media",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"left","democrats",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"media","the media",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"news","cnn",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"pathetic","colin powell",1,"unigram","negative",-2
2020-06-08,2020-06-01,2020-06-07,"phony","impeachment inquiry",1,"unigram","negative",NA
2020-06-08,2020-06-01,2020-06-07,"polls","cnn polls",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"polls","polls",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"radical","democrats",1,"unigram","negative",NA
2020-06-08,2020-06-01,2020-06-07,"record","the media",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"refuses","the media",1,"unigram","negative",NA
2020-06-08,2020-06-01,2020-06-07,"reporting","cnn polls",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"setting","the media",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"suppression","polls",1,"unigram","negative",NA
2020-06-08,2020-06-01,2020-06-07,"talk","the media",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"time","colin powell",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"usa","colin powell",1,"unigram",NA,NA
2020-06-08,2020-06-01,2020-06-07,"weak","colin powell",1,"unigram","negative",-2
2020-06-08,2020-06-01,2020-06-07,"witch","impeachment inquiry",1,"unigram",NA,NA
2020-06-09,2020-06-01,2020-06-07,"bacon","jim mattis",1,"unigram",NA,NA
2020-06-09,2020-06-01,2020-06-07,"brought","jim mattis",1,"unigram",NA,NA
2020-06-09,2020-06-01,2020-06-07,"country’s","jim mattis",1,"unigram",NA,NA
2020-06-09,2020-06-01,2020-06-07,"home","jim mattis",1,"unigram",NA,NA
2020-06-09,2020-06-01,2020-06-07,"left","ilhan omar",1,"unigram",NA,NA
2020-06-09,2020-06-01,2020-06-07,"lot","jim mattis",1,"unigram",NA,NA
2020-06-09,2020-06-01,2020-06-07,"omar","ilhan omar",1,"unigram",NA,NA
2020-06-09,2020-06-01,2020-06-07,"overrated","jim mattis",1,"unigram","negative",NA
2020-06-09,2020-06-01,2020-06-07,"real","jim mattis",1,"unigram",NA,NA
2020-06-09,2020-06-01,2020-06-07,"someday","jim mattis",1,"unigram",NA,NA
2020-06-09,2020-06-01,2020-06-07,"story","jim mattis",1,"unigram",NA,NA
2020-06-09,2020-06-01,2020-06-07,"talked","jim mattis",1,"unigram",NA,NA
2020-06-09,2020-06-01,2020-06-07,"terrible","jim mattis",1,"unigram","negative",-3
2020-06-09,2020-06-01,2020-06-07,"you’ll","ilhan omar",1,"unigram",NA,NA
2020-06-10,2020-06-01,2020-06-07,"crazy","minneapolis",1,"unigram","negative",-2
2020-06-10,2020-06-01,2020-06-07,"fox","fox news",1,"unigram",NA,NA
2020-06-10,2020-06-01,2020-06-07,"joe","joe biden",1,"unigram",NA,NA
2020-06-10,2020-06-01,2020-06-07,"lost","fox news",1,"unigram","negative",-3
2020-06-10,2020-06-01,2020-06-07,"sleepy","joe biden",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"basement","joe biden",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"candidate","elizabeth warren",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"country","jay inslee",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"country","jenny durkan",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"failed","elizabeth warren",1,"unigram","negative",-2
2020-06-11,2020-06-01,2020-06-07,"failed","theresa greenfield",1,"unigram","negative",-2
2020-06-11,2020-06-01,2020-06-07,"fool","jay inslee",1,"unigram","negative",-2
2020-06-11,2020-06-01,2020-06-07,"governor","jay inslee",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"joe","joe biden",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"leave","joe biden",1,"unigram",NA,-1
2020-06-11,2020-06-01,2020-06-07,"left","jay inslee",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"level","jay inslee",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"level","jenny durkan",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"liberal","jon ossoff",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"liberal","theresa greenfield",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"pelosi","jon ossoff",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"played","jay inslee",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"played","jenny durkan",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"pocahontas","elizabeth warren",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"presidential","elizabeth warren",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"puppet","jon ossoff",1,"unigram","negative",NA
2020-06-11,2020-06-01,2020-06-07,"radical","jay inslee",1,"unigram","negative",NA
2020-06-11,2020-06-01,2020-06-07,"radical","jon ossoff",1,"unigram","negative",NA
2020-06-11,2020-06-01,2020-06-07,"radical","theresa greenfield",1,"unigram","negative",NA
2020-06-11,2020-06-01,2020-06-07,"record","theresa greenfield",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"refuses","joe biden",1,"unigram","negative",NA
2020-06-11,2020-06-01,2020-06-07,"sanctuary","joe biden",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"schumer","jon ossoff",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"sleepy","joe biden",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"taunted","jay inslee",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"taunted","jenny durkan",1,"unigram",NA,NA
2020-06-11,2020-06-01,2020-06-07,"wrong","the fed",1,"unigram","negative",-2
2020-06-12,2020-06-01,2020-06-07,"clue","democrats",1,"unigram",NA,NA
2020-06-12,2020-06-01,2020-06-07,"don’t","democrats",1,"unigram",NA,NA
2020-06-12,2020-06-01,2020-06-07,"fake","the media",1,"unigram","negative",-3
2020-06-12,2020-06-01,2020-06-07,"idea","the media",1,"unigram",NA,NA
2020-06-12,2020-06-01,2020-06-07,"lamestream","the media",1,"unigram",NA,NA
2020-06-12,2020-06-01,2020-06-07,"media","the media",1,"unigram",NA,NA
2020-06-12,2020-06-01,2020-06-07,"people","the media",1,"unigram",NA,NA
2020-06-13,2020-06-01,2020-06-07,"bad","chris cuomo",1,"unigram","negative",-3
2020-06-13,2020-06-01,2020-06-07,"drop","comcast",1,"unigram",NA,-1
2020-06-13,2020-06-01,2020-06-07,"fake","msnbc",1,"unigram","negative",-3
2020-06-13,2020-06-01,2020-06-07,"fredo","chris cuomo",1,"unigram",NA,NA
2020-06-13,2020-06-01,2020-06-07,"loser","chris cuomo",1,"unigram","negative",-3
2020-06-13,2020-06-01,2020-06-07,"msdnc","msnbc",1,"unigram",NA,NA
2020-06-13,2020-06-01,2020-06-07,"news","msnbc",1,"unigram",NA,NA
2020-06-13,2020-06-01,2020-06-07,"provider","comcast",1,"unigram",NA,NA
2020-06-13,2020-06-01,2020-06-07,"ratings","chris cuomo",1,"unigram",NA,NA
2020-06-13,2020-06-01,2020-06-07,"service","comcast",1,"unigram",NA,NA
2020-06-13,2020-06-01,2020-06-07,"terrible","comcast",1,"unigram","negative",-3
2020-06-14,2020-06-01,2020-06-14,"ashamed","jay inslee",1,"unigram","negative",-2
2020-06-14,2020-06-01,2020-06-14,"ashamed","jenny durkan",1,"unigram","negative",-2
2020-06-14,2020-06-01,2020-06-14,"fake","the media",2,"unigram","negative",-3
2020-06-14,2020-06-01,2020-06-14,"news","the media",2,"unigram",NA,NA
2020-06-14,2020-06-01,2020-06-14,"soft","democrats",1,"unigram","positive",NA
2020-06-15,2020-06-01,2020-06-14,"complete","joe biden",1,"unigram",NA,NA
2020-06-15,2020-06-01,2020-06-14,"covid","the media",1,"unigram",NA,NA
2020-06-15,2020-06-01,2020-06-14,"decades","joe biden",1,"unigram",NA,NA
2020-06-15,2020-06-01,2020-06-14,"decision","joe biden",1,"unigram",NA,NA
2020-06-15,2020-06-01,2020-06-14,"failed","joe biden",1,"unigram","negative",-2
2020-06-15,2020-06-01,2020-06-14,"fake","the media",1,"unigram","negative",-3
2020-06-15,2020-06-01,2020-06-14,"he’s","joe biden",1,"unigram",NA,NA
2020-06-15,2020-06-01,2020-06-14,"lack","joe biden",1,"unigram","negative",-2
2020-06-15,2020-06-01,2020-06-14,"leadership","joe biden",1,"unigram",NA,NA
2020-06-15,2020-06-01,2020-06-14,"left","the media",1,"unigram",NA,NA
2020-06-15,2020-06-01,2020-06-14,"media","the media",1,"unigram",NA,NA
2020-06-15,2020-06-01,2020-06-14,"news","the media",1,"unigram",NA,NA
2020-06-15,2020-06-01,2020-06-14,"shame","the media",1,"unigram","negative",-2
2020-06-15,2020-06-01,2020-06-14,"shot","joe biden",1,"unigram",NA,NA
2020-06-15,2020-06-01,2020-06-14,"weak","joe biden",1,"unigram","negative",-2
2020-06-18,2020-06-01,2020-06-14,"attributes","the room where it happened",1,"unigram",NA,NA
2020-06-18,2020-06-01,2020-06-14,"bad","the room where it happened",1,"unigram","negative",-3
2020-06-18,2020-06-01,2020-06-14,"badly","john bolton",1,"unigram","negative",-3
2020-06-18,2020-06-01,2020-06-14,"ballistic","kim jong un",1,"unigram",NA,NA
2020-06-18,2020-06-01,2020-06-14,"boring","john bolton",1,"unigram","negative",-3
2020-06-18,2020-06-01,2020-06-14,"bungled","joe biden",1,"unigram",NA,NA
2020-06-18,2020-06-01,2020-06-14,"charged","supreme court",1,"unigram",NA,-3
2020-06-18,2020-06-01,2020-06-14,"clue","john bolton",1,"unigram",NA,NA
2020-06-18,2020-06-01,2020-06-14,"clueless","joe biden",1,"unigram","negative",-2
2020-06-18,2020-06-01,2020-06-14,"compilation","the room where it happened",1,"unigram",NA,NA
2020-06-18,2020-06-01,2020-06-14,"decisions","supreme court",1,"unigram",NA,NA
2020-06-18,2020-06-01,2020-06-14,"deface","face the nation",1,"unigram",NA,NA
2020-06-18,2020-06-01,2020-06-14,"disaster","h1n1 response",1,"unigram","negative",-2
